time[YYYY-MM-DD hh:mm:ss PST], water_temperature
"2013/09/25 19:18:44", 18.206
"2013/09/25 19:18:59", 18.218
"2013/09/25 19:19:14", 18.229
"2013/09/25 19:19:29", 18.227
"2013/09/25 19:19:44", 18.223
"2013/09/25 19:19:59", 18.228
"2013/09/25 19:20:14", 18.193
"2013/09/25 19:20:29", 18.206
"2013/09/25 19:20:44", 18.202
"2013/09/25 19:20:59", 18.169
"2013/09/25 19:21:14", 18.189
"2013/09/25 19:21:29", 18.193
"2013/09/25 19:21:44", 18.206
"2013/09/25 19:21:59", 18.207
"2013/09/25 19:22:14", 18.190
"2013/09/25 19:22:30", 18.189
"2013/09/25 19:22:45", 18.176
"2013/09/25 19:23:00", 18.172
"2013/09/25 19:23:15", 18.177
"2013/09/25 19:23:30", 18.198
"2013/09/25 19:23:44", 18.181
"2013/09/25 19:23:59", 18.207
"2013/09/25 19:24:14", 18.204
"2013/09/25 19:24:29", 18.200
"2013/09/25 19:24:44", 18.214
"2013/09/25 19:24:59", 18.229
"2013/09/25 19:25:14", 18.202
"2013/09/25 19:25:29", 18.222
"2013/09/25 19:25:44", 18.231
"2013/09/25 19:25:59", 18.253
"2013/09/25 19:26:14", 18.269
"2013/09/25 19:26:29", 18.346
"2013/09/25 19:26:44", 18.311
"2013/09/25 19:26:59", 18.337
"2013/09/25 19:27:14", 18.318
"2013/09/25 19:27:29", 18.322
"2013/09/25 19:27:44", 18.330
"2013/09/25 19:27:59", 18.279
"2013/09/25 19:28:14", 18.307
"2013/09/25 19:28:29", 18.309
"2013/09/25 19:28:44", 18.280
"2013/09/25 19:28:59", 18.311
"2013/09/25 19:29:14", 18.281
"2013/09/25 19:29:29", 18.302
"2013/09/25 19:29:44", 18.332
"2013/09/25 19:29:59", 18.345
"2013/09/25 19:30:14", 18.324
"2013/09/25 19:30:29", 18.349
"2013/09/25 19:30:44", 18.332
"2013/09/25 19:31:00", 18.334
"2013/09/25 19:31:15", 18.350
"2013/09/25 19:31:30", 18.380
"2013/09/25 19:31:44", 18.369
"2013/09/25 19:31:59", 18.382
"2013/09/25 19:32:14", 18.361
"2013/09/25 19:32:29", 18.375
"2013/09/25 19:32:44", 18.395
"2013/09/25 19:32:59", 18.384
"2013/09/25 19:33:14", 18.370
"2013/09/25 19:33:29", 18.393
"2013/09/25 19:33:44", 18.379
"2013/09/25 19:33:59", 18.376
"2013/09/25 19:34:15", 18.371
"2013/09/25 19:34:29", 18.397
"2013/09/25 19:34:44", 18.389
"2013/09/25 19:34:59", 18.378
"2013/09/25 19:35:14", 18.383
"2013/09/25 19:35:29", 18.354
"2013/09/25 19:35:44", 18.388
"2013/09/25 19:35:59", 18.345
"2013/09/25 19:36:14", 18.390
"2013/09/25 19:36:29", 18.359
"2013/09/25 19:36:44", 18.357
"2013/09/25 19:36:59", 18.368
"2013/09/25 19:37:14", 18.364
"2013/09/25 19:37:29", 18.351
"2013/09/25 19:37:44", 18.343
"2013/09/25 19:37:59", 18.344
"2013/09/25 19:38:14", 18.330
"2013/09/25 19:38:29", 18.319
"2013/09/25 19:38:44", 18.334
"2013/09/25 19:38:59", 18.333
"2013/09/25 19:39:14", 18.330
"2013/09/25 19:39:29", 18.305
"2013/09/25 19:39:44", 18.335
"2013/09/25 19:40:00", 18.327
"2013/09/25 19:40:15", 18.322
"2013/09/25 19:40:30", 18.327
"2013/09/25 19:40:45", 18.315
"2013/09/25 19:40:59", 18.320
"2013/09/25 19:41:14", 18.324
"2013/09/25 19:41:30", 18.324
"2013/09/25 19:41:44", 18.321
"2013/09/25 19:41:59", 18.310
"2013/09/25 19:42:14", 18.320
"2013/09/25 19:42:29", 18.315
"2013/09/25 19:42:44", 18.342
"2013/09/25 19:42:59", 18.361
"2013/09/25 19:43:14", 18.377
"2013/09/25 19:43:29", 18.387
"2013/09/25 19:43:44", 18.411
"2013/09/25 19:43:59", 18.436
"2013/09/25 19:44:14", 18.492
"2013/09/25 19:44:29", 18.486
"2013/09/25 19:44:44", 18.519
"2013/09/25 19:44:59", 18.495
"2013/09/25 19:45:14", 18.496
"2013/09/25 19:45:29", 18.486
"2013/09/25 19:45:44", 18.474
"2013/09/25 19:45:59", 18.459
"2013/09/25 19:46:14", 18.442
"2013/09/25 19:46:29", 18.333
"2013/09/25 19:46:44", 18.329
"2013/09/25 19:46:59", 18.357
"2013/09/25 19:47:14", 18.357
"2013/09/25 19:47:29", 18.374
"2013/09/25 19:47:44", 18.439
"2013/09/25 19:47:59", 18.418
"2013/09/25 19:48:14", 18.425
"2013/09/25 19:48:29", 18.382
"2013/09/25 19:48:44", 18.348
"2013/09/25 19:48:59", 18.318
"2013/09/25 19:49:14", 18.327
"2013/09/25 19:49:29", 18.351
"2013/09/25 19:49:45", 18.313
"2013/09/25 19:50:00", 18.329
"2013/09/25 19:50:15", 18.346
"2013/09/25 19:50:29", 18.342
"2013/09/25 19:50:44", 18.336
"2013/09/25 19:50:59", 18.333
"2013/09/25 19:51:14", 18.355
"2013/09/25 19:51:29", 18.343
"2013/09/25 19:51:44", 18.315
"2013/09/25 19:51:59", 18.317
"2013/09/25 19:52:14", 18.309
"2013/09/25 19:52:29", 18.313
"2013/09/25 19:52:44", 18.315
"2013/09/25 19:52:59", 18.316
"2013/09/25 19:53:14", 18.319
"2013/09/25 19:53:29", 18.310
"2013/09/25 19:53:44", 18.310
"2013/09/25 19:53:59", 18.306
"2013/09/25 19:54:14", 18.310
"2013/09/25 19:54:29", 18.315
"2013/09/25 19:54:44", 18.320
"2013/09/25 19:54:59", 18.323
"2013/09/25 19:55:14", 18.316
"2013/09/25 19:55:29", 18.323
"2013/09/25 19:55:44", 18.343
"2013/09/25 19:55:59", 18.333
"2013/09/25 19:56:14", 18.336
"2013/09/25 19:56:29", 18.338
"2013/09/25 19:56:44", 18.327
"2013/09/25 19:56:59", 18.323
"2013/09/25 19:57:14", 18.328
"2013/09/25 19:57:29", 18.326
"2013/09/25 19:57:44", 18.318
"2013/09/25 19:57:59", 18.324
"2013/09/25 19:58:14", 18.324
"2013/09/25 19:58:29", 18.328
"2013/09/25 19:58:44", 18.322
"2013/09/25 19:58:59", 18.311
"2013/09/25 19:59:15", 18.330
"2013/09/25 19:59:30", 18.326
"2013/09/25 19:59:45", 18.314
"2013/09/25 20:00:00", 18.328
"2013/09/25 20:00:14", 18.313
"2013/09/25 20:00:29", 18.304
"2013/09/25 20:00:44", 18.320
"2013/09/25 20:00:59", 18.296
"2013/09/25 20:01:14", 18.319
"2013/09/25 20:01:29", 18.298
"2013/09/25 20:01:44", 18.315
"2013/09/25 20:01:59", 18.290
"2013/09/25 20:02:14", 18.250
"2013/09/25 20:02:29", 18.255
"2013/09/25 20:02:45", 18.257
"2013/09/25 20:02:59", 18.260
"2013/09/25 20:03:14", 18.257
"2013/09/25 20:03:29", 18.258
"2013/09/25 20:03:44", 18.270
"2013/09/25 20:03:59", 18.265
"2013/09/25 20:04:14", 18.268
"2013/09/25 20:04:29", 18.275
"2013/09/25 20:04:44", 18.281
"2013/09/25 20:04:59", 18.281
"2013/09/25 20:05:14", 18.278
"2013/09/25 20:05:29", 18.277
"2013/09/25 20:05:44", 18.276
"2013/09/25 20:05:59", 18.279
"2013/09/25 20:06:14", 18.281
"2013/09/25 20:06:29", 18.286
"2013/09/25 20:06:44", 18.289
"2013/09/25 20:06:59", 18.280
"2013/09/25 20:07:14", 18.280
"2013/09/25 20:07:29", 18.285
"2013/09/25 20:07:44", 18.282
"2013/09/25 20:07:59", 18.282
"2013/09/25 20:08:14", 18.283
"2013/09/25 20:08:30", 18.280
"2013/09/25 20:08:45", 18.277
"2013/09/25 20:09:00", 18.273
"2013/09/25 20:09:15", 18.271
"2013/09/25 20:09:29", 18.268
"2013/09/25 20:09:45", 18.271
"2013/09/25 20:09:59", 18.271
"2013/09/25 20:10:14", 18.279
"2013/09/25 20:10:29", 18.272
"2013/09/25 20:10:44", 18.277
"2013/09/25 20:10:59", 18.268
"2013/09/25 20:11:14", 18.271
"2013/09/25 20:11:29", 18.263
"2013/09/25 20:11:44", 18.257
"2013/09/25 20:11:59", 18.261
"2013/09/25 20:12:14", 18.260
"2013/09/25 20:12:29", 18.259
"2013/09/25 20:12:44", 18.254
"2013/09/25 20:12:59", 18.257
"2013/09/25 20:13:14", 18.256
"2013/09/25 20:13:29", 18.253
"2013/09/25 20:13:44", 18.249
"2013/09/25 20:13:59", 18.246
"2013/09/25 20:14:14", 18.250
"2013/09/25 20:14:29", 18.251
"2013/09/25 20:14:44", 18.249
"2013/09/25 20:14:59", 18.245
"2013/09/25 20:15:14", 18.244
"2013/09/25 20:15:29", 18.240
"2013/09/25 20:15:44", 18.230
"2013/09/25 20:15:59", 18.229
"2013/09/25 20:16:14", 18.231
"2013/09/25 20:16:29", 18.236
"2013/09/25 20:16:44", 18.237
"2013/09/25 20:16:59", 18.230
"2013/09/25 20:17:14", 18.232
"2013/09/25 20:17:29", 18.241
"2013/09/25 20:17:44", 18.242
"2013/09/25 20:18:00", 18.245
"2013/09/25 20:18:15", 18.250
"2013/09/25 20:18:29", 18.255
"2013/09/25 20:18:44", 18.276
"2013/09/25 20:18:59", 18.287
"2013/09/25 20:19:14", 18.315
"2013/09/25 20:19:29", 18.297
"2013/09/25 20:19:44", 18.272
"2013/09/25 20:19:59", 18.322
"2013/09/25 20:20:14", 18.318
"2013/09/25 20:20:29", 18.336
"2013/09/25 20:20:44", 18.315
"2013/09/25 20:20:59", 18.332
"2013/09/25 20:21:14", 18.335
"2013/09/25 20:21:29", 18.311
"2013/09/25 20:21:44", 18.309
"2013/09/25 20:21:59", 18.303
"2013/09/25 20:22:14", 18.294
"2013/09/25 20:22:29", 18.309
"2013/09/25 20:22:44", 18.285
"2013/09/25 20:22:59", 18.318
"2013/09/25 20:23:14", 18.310
"2013/09/25 20:23:29", 18.299
"2013/09/25 20:23:44", 18.344
"2013/09/25 20:23:59", 18.321
"2013/09/25 20:24:14", 18.338
"2013/09/25 20:24:29", 18.355
"2013/09/25 20:24:44", 18.363
"2013/09/25 20:24:59", 18.352
"2013/09/25 20:25:14", 18.348
"2013/09/25 20:25:29", 18.344
"2013/09/25 20:25:44", 18.328
"2013/09/25 20:25:59", 18.347
"2013/09/25 20:26:14", 18.327
"2013/09/25 20:26:29", 18.312
"2013/09/25 20:26:44", 18.332
"2013/09/25 20:26:59", 18.346
"2013/09/25 20:27:14", 18.294
"2013/09/25 20:27:30", 18.340
"2013/09/25 20:27:45", 18.331
"2013/09/25 20:28:00", 18.343
"2013/09/25 20:28:14", 18.348
"2013/09/25 20:28:29", 18.339
"2013/09/25 20:28:44", 18.339
"2013/09/25 20:28:59", 18.354
"2013/09/25 20:29:14", 18.345
"2013/09/25 20:29:29", 18.339
"2013/09/25 20:29:44", 18.336
"2013/09/25 20:29:59", 18.340
"2013/09/25 20:30:14", 18.332
"2013/09/25 20:30:29", 18.325
"2013/09/25 20:30:44", 18.323
"2013/09/25 20:30:59", 18.345
"2013/09/25 20:31:15", 18.310
"2013/09/25 20:31:29", 18.319
"2013/09/25 20:31:44", 18.348
"2013/09/25 20:31:59", 18.327
"2013/09/25 20:32:14", 18.309
"2013/09/25 20:32:29", 18.315
"2013/09/25 20:32:44", 18.317
"2013/09/25 20:32:59", 18.313
"2013/09/25 20:33:14", 18.312
"2013/09/25 20:33:29", 18.315
"2013/09/25 20:33:44", 18.333
"2013/09/25 20:33:59", 18.321
"2013/09/25 20:34:14", 18.325
"2013/09/25 20:34:29", 18.322
"2013/09/25 20:34:44", 18.309
"2013/09/25 20:34:59", 18.311
"2013/09/25 20:35:14", 18.304
"2013/09/25 20:35:29", 18.302
"2013/09/25 20:35:44", 18.298
"2013/09/25 20:35:59", 18.297
"2013/09/25 20:36:14", 18.295
"2013/09/25 20:36:29", 18.296
"2013/09/25 20:36:44", 18.297
"2013/09/25 20:36:59", 18.297
"2013/09/25 20:37:15", 18.293
"2013/09/25 20:37:30", 18.290
"2013/09/25 20:37:45", 18.278
"2013/09/25 20:37:59", 18.281
"2013/09/25 20:38:15", 18.277
"2013/09/25 20:38:29", 18.281
"2013/09/25 20:38:44", 18.281
"2013/09/25 20:38:59", 18.278
"2013/09/25 20:39:14", 18.283
"2013/09/25 20:39:29", 18.279
"2013/09/25 20:39:44", 18.283
"2013/09/25 20:39:59", 18.294
"2013/09/25 20:40:14", 18.299
"2013/09/25 20:40:29", 18.296
"2013/09/25 20:40:44", 18.316
"2013/09/25 20:40:59", 18.335
"2013/09/25 20:41:14", 18.347
"2013/09/25 20:41:29", 18.307
"2013/09/25 20:41:44", 18.332
"2013/09/25 20:41:59", 18.302
"2013/09/25 20:42:14", 18.386
"2013/09/25 20:42:29", 18.391
"2013/09/25 20:42:44", 18.434
"2013/09/25 20:42:59", 18.382
"2013/09/25 20:43:14", 18.379
"2013/09/25 20:43:29", 18.393
"2013/09/25 20:43:44", 18.400
"2013/09/25 20:43:59", 18.380
"2013/09/25 20:44:14", 18.394
"2013/09/25 20:44:29", 18.363
"2013/09/25 20:44:44", 18.417
"2013/09/25 20:44:59", 18.308
"2013/09/25 20:45:14", 18.394
"2013/09/25 20:45:29", 18.347
"2013/09/25 20:45:44", 18.426
"2013/09/25 20:45:59", 18.393
"2013/09/25 20:46:14", 18.394
"2013/09/25 20:46:30", 18.363
"2013/09/25 20:46:45", 18.377
"2013/09/25 20:47:00", 18.347
"2013/09/25 20:47:15", 18.363
"2013/09/25 20:47:29", 18.392
"2013/09/25 20:47:44", 18.381
"2013/09/25 20:47:59", 18.381
"2013/09/25 20:48:14", 18.415
"2013/09/25 20:48:29", 18.387
"2013/09/25 20:48:44", 18.415
"2013/09/25 20:48:59", 18.435
"2013/09/25 20:49:14", 18.415
"2013/09/25 20:49:29", 18.399
"2013/09/25 20:49:44", 18.423
"2013/09/25 20:49:59", 18.443
"2013/09/25 20:50:14", 18.387
"2013/09/25 20:50:29", 18.426
"2013/09/25 20:50:44", 18.427
"2013/09/25 20:50:59", 18.442
"2013/09/25 20:51:14", 18.432
"2013/09/25 20:51:29", 18.434
"2013/09/25 20:51:44", 18.441
"2013/09/25 20:51:59", 18.419
"2013/09/25 20:52:14", 18.427
"2013/09/25 20:52:29", 18.430
"2013/09/25 20:52:44", 18.433
"2013/09/25 20:52:59", 18.408
"2013/09/25 20:53:14", 18.413
"2013/09/25 20:53:29", 18.426
"2013/09/25 20:53:44", 18.404
"2013/09/25 20:53:59", 18.413
"2013/09/25 20:54:14", 18.398
"2013/09/25 20:54:29", 18.395
"2013/09/25 20:54:44", 18.396
"2013/09/25 20:54:59", 18.401
"2013/09/25 20:55:14", 18.392
"2013/09/25 20:55:29", 18.411
"2013/09/25 20:55:44", 18.408
"2013/09/25 20:55:59", 18.399
"2013/09/25 20:56:15", 18.389
"2013/09/25 20:56:30", 18.415
"2013/09/25 20:56:45", 18.397
"2013/09/25 20:57:00", 18.408
"2013/09/25 20:57:14", 18.413
"2013/09/25 20:57:29", 18.397
"2013/09/25 20:57:44", 18.422
"2013/09/25 20:57:59", 18.413
"2013/09/25 20:58:14", 18.408
"2013/09/25 20:58:29", 18.402
"2013/09/25 20:58:44", 18.408
"2013/09/25 20:58:59", 18.404
"2013/09/25 20:59:14", 18.401
"2013/09/25 20:59:30", 18.380
"2013/09/25 20:59:44", 18.373
"2013/09/25 20:59:59", 18.385
"2013/09/25 21:00:14", 18.392
"2013/09/25 21:00:29", 18.385
"2013/09/25 21:00:44", 18.387
"2013/09/25 21:00:59", 18.373
"2013/09/25 21:01:14", 18.360
"2013/09/25 21:01:29", 18.369
"2013/09/25 21:01:44", 18.365
"2013/09/25 21:01:59", 18.348
"2013/09/25 21:02:14", 18.365
"2013/09/25 21:02:29", 18.378
"2013/09/25 21:02:44", 18.395
"2013/09/25 21:02:59", 18.378
"2013/09/25 21:03:14", 18.404
"2013/09/25 21:03:29", 18.386
"2013/09/25 21:03:44", 18.407
"2013/09/25 21:03:59", 18.375
"2013/09/25 21:04:14", 18.395
"2013/09/25 21:04:29", 18.392
"2013/09/25 21:04:44", 18.417
"2013/09/25 21:04:59", 18.428
"2013/09/25 21:05:14", 18.344
"2013/09/25 21:05:29", 18.397
"2013/09/25 21:05:44", 18.369
"2013/09/25 21:05:59", 18.404
"2013/09/25 21:06:14", 18.382
"2013/09/25 21:06:30", 18.376
"2013/09/25 21:06:45", 18.384
"2013/09/25 21:07:00", 18.363
"2013/09/25 21:07:14", 18.371
"2013/09/25 21:07:29", 18.352
"2013/09/25 21:07:44", 18.376
"2013/09/25 21:07:59", 18.341
"2013/09/25 21:08:14", 18.357
"2013/09/25 21:08:29", 18.358
"2013/09/25 21:08:44", 18.360
"2013/09/25 21:08:59", 18.349
"2013/09/25 21:09:14", 18.349
"2013/09/25 21:09:29", 18.358
"2013/09/25 21:09:44", 18.391
"2013/09/25 21:09:59", 18.387
"2013/09/25 21:10:14", 18.402
"2013/09/25 21:10:29", 18.380
"2013/09/25 21:10:44", 18.382
"2013/09/25 21:10:59", 18.379
"2013/09/25 21:11:14", 18.383
"2013/09/25 21:11:29", 18.383
"2013/09/25 21:11:44", 18.392
"2013/09/25 21:11:59", 18.407
"2013/09/25 21:12:14", 18.411
"2013/09/25 21:12:29", 18.405
"2013/09/25 21:12:44", 18.425
"2013/09/25 21:12:59", 18.414
"2013/09/25 21:13:14", 18.380
"2013/09/25 21:13:29", 18.407
"2013/09/25 21:13:44", 18.414
"2013/09/25 21:13:59", 18.396
"2013/09/25 21:14:14", 18.419
"2013/09/25 21:14:29", 18.409
"2013/09/25 21:14:44", 18.402
"2013/09/25 21:14:59", 18.404
"2013/09/25 21:15:14", 18.404
"2013/09/25 21:15:29", 18.396
"2013/09/25 21:15:44", 18.391
"2013/09/25 21:15:59", 18.418
"2013/09/25 21:16:14", 18.385
"2013/09/25 21:16:30", 18.389
"2013/09/25 21:16:45", 18.377
"2013/09/25 21:16:59", 18.359
"2013/09/25 21:17:14", 18.372
"2013/09/25 21:17:29", 18.374
"2013/09/25 21:17:44", 18.361
"2013/09/25 21:17:59", 18.353
"2013/09/25 21:18:14", 18.345
"2013/09/25 21:18:29", 18.344
"2013/09/25 21:18:44", 18.373
"2013/09/25 21:18:59", 18.377
"2013/09/25 21:19:14", 18.378
"2013/09/25 21:19:29", 18.382
"2013/09/25 21:19:44", 18.386
"2013/09/25 21:19:59", 18.347
"2013/09/25 21:20:14", 18.362
"2013/09/25 21:20:29", 18.349
"2013/09/25 21:20:44", 18.364
"2013/09/25 21:21:00", 18.365
"2013/09/25 21:21:14", 18.352
"2013/09/25 21:21:29", 18.356
"2013/09/25 21:21:44", 18.361
"2013/09/25 21:21:59", 18.350
"2013/09/25 21:22:14", 18.348
"2013/09/25 21:22:29", 18.392
"2013/09/25 21:22:44", 18.396
"2013/09/25 21:22:59", 18.382
"2013/09/25 21:23:14", 18.386
"2013/09/25 21:23:29", 18.391
"2013/09/25 21:23:44", 18.389
"2013/09/25 21:23:59", 18.402
"2013/09/25 21:24:14", 18.407
"2013/09/25 21:24:29", 18.400
"2013/09/25 21:24:44", 18.417
"2013/09/25 21:24:59", 18.406
"2013/09/25 21:25:14", 18.428
"2013/09/25 21:25:29", 18.422
"2013/09/25 21:25:44", 18.405
"2013/09/25 21:25:59", 18.391
"2013/09/25 21:26:15", 18.373
"2013/09/25 21:26:30", 18.345
"2013/09/25 21:26:45", 18.341
"2013/09/25 21:26:59", 18.351
"2013/09/25 21:27:14", 18.353
"2013/09/25 21:27:29", 18.359
"2013/09/25 21:27:44", 18.363
"2013/09/25 21:28:00", 18.353
"2013/09/25 21:28:14", 18.361
"2013/09/25 21:28:29", 18.376
"2013/09/25 21:28:44", 18.399
"2013/09/25 21:28:59", 18.374
"2013/09/25 21:29:14", 18.382
"2013/09/25 21:29:29", 18.365
"2013/09/25 21:29:44", 18.359
"2013/09/25 21:29:59", 18.376
"2013/09/25 21:30:14", 18.368
"2013/09/25 21:30:29", 18.349
"2013/09/25 21:30:44", 18.364
"2013/09/25 21:30:59", 18.360
"2013/09/25 21:31:14", 18.341
"2013/09/25 21:31:29", 18.331
"2013/09/25 21:31:44", 18.329
"2013/09/25 21:31:59", 18.306
"2013/09/25 21:32:14", 18.318
"2013/09/25 21:32:29", 18.326
"2013/09/25 21:32:44", 18.313
"2013/09/25 21:32:59", 18.310
"2013/09/25 21:33:14", 18.310
"2013/09/25 21:33:29", 18.299
"2013/09/25 21:33:44", 18.304
"2013/09/25 21:33:59", 18.328
"2013/09/25 21:34:14", 18.336
"2013/09/25 21:34:29", 18.337
"2013/09/25 21:34:44", 18.339
"2013/09/25 21:34:59", 18.303
"2013/09/25 21:35:15", 18.359
"2013/09/25 21:35:30", 18.344
"2013/09/25 21:35:45", 18.338
"2013/09/25 21:36:00", 18.381
"2013/09/25 21:36:14", 18.366
"2013/09/25 21:36:29", 18.361
"2013/09/25 21:36:44", 18.385
"2013/09/25 21:36:59", 18.393
"2013/09/25 21:37:14", 18.406
"2013/09/25 21:37:29", 18.389
"2013/09/25 21:37:44", 18.396
"2013/09/25 21:37:59", 18.354
"2013/09/25 21:38:14", 18.381
"2013/09/25 21:38:29", 18.324
"2013/09/25 21:38:44", 18.322
"2013/09/25 21:38:59", 18.322
"2013/09/25 21:39:14", 18.323
"2013/09/25 21:39:29", 18.344
"2013/09/25 21:39:44", 18.291
"2013/09/25 21:39:59", 18.274
"2013/09/25 21:40:14", 18.288
"2013/09/25 21:40:29", 18.302
"2013/09/25 21:40:44", 18.298
"2013/09/25 21:40:59", 18.289
"2013/09/25 21:41:14", 18.269
"2013/09/25 21:41:29", 18.276
"2013/09/25 21:41:44", 18.274
"2013/09/25 21:41:59", 18.273
"2013/09/25 21:42:14", 18.266
"2013/09/25 21:42:29", 18.257
"2013/09/25 21:42:44", 18.248
"2013/09/25 21:42:59", 18.241
"2013/09/25 21:43:14", 18.231
"2013/09/25 21:43:29", 18.224
"2013/09/25 21:43:44", 18.222
"2013/09/25 21:43:59", 18.215
"2013/09/25 21:44:15", 18.221
"2013/09/25 21:44:30", 18.310
"2013/09/25 21:44:45", 18.356
"2013/09/25 21:45:00", 18.411
"2013/09/25 21:45:14", 18.396
"2013/09/25 21:45:29", 18.399
"2013/09/25 21:45:44", 18.428
"2013/09/25 21:45:59", 18.398
"2013/09/25 21:46:14", 18.386
"2013/09/25 21:46:29", 18.412
"2013/09/25 21:46:44", 18.424
"2013/09/25 21:46:59", 18.399
"2013/09/25 21:47:14", 18.411
"2013/09/25 21:47:29", 18.430
"2013/09/25 21:47:44", 18.448
"2013/09/25 21:47:59", 18.485
"2013/09/25 21:48:14", 18.477
"2013/09/25 21:48:29", 18.468
"2013/09/25 21:48:44", 18.433
"2013/09/25 21:48:59", 18.478
"2013/09/25 21:49:14", 18.476
"2013/09/25 21:49:30", 18.515
"2013/09/25 21:49:44", 18.510
"2013/09/25 21:49:59", 18.497
"2013/09/25 21:50:14", 18.472
"2013/09/25 21:50:29", 18.447
"2013/09/25 21:50:44", 18.451
"2013/09/25 21:50:59", 18.441
"2013/09/25 21:51:14", 18.393
"2013/09/25 21:51:29", 18.399
"2013/09/25 21:51:44", 18.362
"2013/09/25 21:51:59", 18.344
"2013/09/25 21:52:14", 18.340
"2013/09/25 21:52:29", 18.315
"2013/09/25 21:52:44", 18.319
"2013/09/25 21:52:59", 18.308
"2013/09/25 21:53:14", 18.306
"2013/09/25 21:53:29", 18.293
"2013/09/25 21:53:44", 18.289
"2013/09/25 21:53:59", 18.288
"2013/09/25 21:54:15", 18.277
"2013/09/25 21:54:30", 18.278
"2013/09/25 21:54:45", 18.261
"2013/09/25 21:54:59", 18.255
"2013/09/25 21:55:14", 18.252
"2013/09/25 21:55:29", 18.236
"2013/09/25 21:55:44", 18.224
"2013/09/25 21:55:59", 18.232
"2013/09/25 21:56:14", 18.222
"2013/09/25 21:56:30", 18.258
"2013/09/25 21:56:44", 18.286
"2013/09/25 21:56:59", 18.337
"2013/09/25 21:57:14", 18.350
"2013/09/25 21:57:29", 18.344
"2013/09/25 21:57:44", 18.357
"2013/09/25 21:57:59", 18.334
"2013/09/25 21:58:14", 18.356
"2013/09/25 21:58:29", 18.379
"2013/09/25 21:58:44", 18.367
"2013/09/25 21:58:59", 18.368
"2013/09/25 21:59:14", 18.358
"2013/09/25 21:59:29", 18.319
"2013/09/25 21:59:44", 18.313
"2013/09/25 21:59:59", 18.301
"2013/09/25 22:00:14", 18.299
"2013/09/25 22:00:29", 18.304
"2013/09/25 22:00:44", 18.294
"2013/09/25 22:00:59", 18.278
"2013/09/25 22:01:14", 18.284
"2013/09/25 22:01:29", 18.274
"2013/09/25 22:01:44", 18.264
"2013/09/25 22:01:59", 18.261
"2013/09/25 22:02:14", 18.251
"2013/09/25 22:02:29", 18.239
"2013/09/25 22:02:44", 18.240
"2013/09/25 22:02:59", 18.232
"2013/09/25 22:03:14", 18.253
"2013/09/25 22:03:30", 18.282
"2013/09/25 22:03:45", 18.308
"2013/09/25 22:04:00", 18.313
"2013/09/25 22:04:14", 18.327
"2013/09/25 22:04:29", 18.332
"2013/09/25 22:04:44", 18.330
"2013/09/25 22:04:59", 18.361
"2013/09/25 22:05:14", 18.386
"2013/09/25 22:05:29", 18.368
"2013/09/25 22:05:44", 18.361
"2013/09/25 22:05:59", 18.337
"2013/09/25 22:06:14", 18.307
"2013/09/25 22:06:29", 18.299
"2013/09/25 22:06:44", 18.300
"2013/09/25 22:06:59", 18.306
"2013/09/25 22:07:14", 18.274
"2013/09/25 22:07:29", 18.262
"2013/09/25 22:07:44", 18.262
"2013/09/25 22:07:59", 18.262
"2013/09/25 22:08:14", 18.245
"2013/09/25 22:08:29", 18.232
"2013/09/25 22:08:44", 18.225
"2013/09/25 22:08:59", 18.218
"2013/09/25 22:09:14", 18.208
"2013/09/25 22:09:29", 18.221
"2013/09/25 22:09:44", 18.205
"2013/09/25 22:09:59", 18.225
"2013/09/25 22:10:14", 18.226
"2013/09/25 22:10:29", 18.226
"2013/09/25 22:10:44", 18.215
"2013/09/25 22:10:59", 18.214
"2013/09/25 22:11:14", 18.205
"2013/09/25 22:11:29", 18.181
"2013/09/25 22:11:44", 18.188
"2013/09/25 22:11:59", 18.195
"2013/09/25 22:12:14", 18.201
"2013/09/25 22:12:29", 18.198
"2013/09/25 22:12:44", 18.204
"2013/09/25 22:12:59", 18.225
"2013/09/25 22:13:15", 18.226
"2013/09/25 22:13:30", 18.216
"2013/09/25 22:13:45", 18.222
"2013/09/25 22:14:00", 18.192
"2013/09/25 22:14:14", 18.150
"2013/09/25 22:14:29", 18.238
"2013/09/25 22:14:44", 18.267
"2013/09/25 22:14:59", 18.297
"2013/09/25 22:15:14", 18.318
"2013/09/25 22:15:29", 18.343
"2013/09/25 22:15:44", 18.347
"2013/09/25 22:15:59", 18.354
"2013/09/25 22:16:14", 18.336
"2013/09/25 22:16:29", 18.353
"2013/09/25 22:16:44", 18.373
"2013/09/25 22:16:59", 18.384
"2013/09/25 22:17:14", 18.447
"2013/09/25 22:17:29", 18.441
"2013/09/25 22:17:45", 18.460
"2013/09/25 22:17:59", 18.469
"2013/09/25 22:18:14", 18.455
"2013/09/25 22:18:29", 18.432
"2013/09/25 22:18:44", 18.434
"2013/09/25 22:18:59", 18.460
"2013/09/25 22:19:14", 18.459
"2013/09/25 22:19:29", 18.498
"2013/09/25 22:19:44", 18.519
"2013/09/25 22:19:59", 18.505
"2013/09/25 22:20:15", 18.448
"2013/09/25 22:20:30", 18.464
"2013/09/25 22:20:45", 18.435
"2013/09/25 22:20:59", 18.401
"2013/09/25 22:21:14", 18.422
"2013/09/25 22:21:29", 18.393
"2013/09/25 22:21:44", 18.384
"2013/09/25 22:21:59", 18.363
"2013/09/25 22:22:14", 18.350
